0 0 0
1 1 1
3 2 2
4 1 3
5 1 4
10 5 5
11 1 6
27 3 7
30 3 8
32 2 9
42 10 10
43 1 11
55 2 12
56 1 13
57 1 14
61 1 15
64 2 16
91 27 17
142 47 18
237 94 19
334 96 20
477 143 21
624 147 22
771 147 23
916 145 24
1024 107 25
1132 108 26
1234 102 27
1340 105 28
1442 102 29
1546 102 30
1651 103 31
1756 105 32
1859 103 33
1963 103 34
2065 102 35
2169 103 36
2271 102 37
2375 102 38
2475 100 39
2577 102 40
2648 71 41
2723 73 42
2793 70 43
2863 70 44
2935 71 45
3005 70 46
3075 70 47
3146 71 48
3217 71 49
3287 70 50
