0 0 0
3 3 1
4 1 2
6 1 3
10 1 4
24 6 5
28 3 6
31 2 7
32 1 8
36 3 9
43 7 10
53 9 11
63 9 12
75 11 13
89 13 14
103 14 15
119 15 16
135 16 17
155 18 18
174 19 19
197 22 20
216 19 21
239 22 22
265 25 23
290 25 24
317 27 25
346 29 26
378 32 27
412 33 28
448 34 29
482 34 30
520 37 31
560 40 32
601 41 33
647 44 34
701 54 35
762 61 36
819 57 37
886 65 38
956 69 39
1032 76 40
1114 82 41
1139 25 42
1171 32 43
1205 33 44
1239 33 45
1279 38 46
1319 39 47
1360 41 48
1400 40 49
1447 44 50
1498 48 51
1550 51 52
1604 52 53
1667 59 54
1731 62 55
1796 64 56
1862 66 57
1932 68 58
2004 71 59
2077 73 60
2154 76 61
2233 78 62
2313 80 63
2397 84 64
2481 84 65
2569 87 66
2659 89 67
2753 93 68
2848 95 69
2945 95 70
