0 0 0
1 1 1
3 2 2
4 1 3
16 9 4
18 1 5
28 4 6
29 1 7
33 1 8
39 3 9
47 8 10
51 1 11
77 25 12
127 50 13
229 102 14
297 68 15
369 69 16
443 71 17
526 79 18
606 80 19
692 86 20
776 84 21
865 86 22
955 89 23
1049 93 24
1146 96 25
1242 96 26
1339 97 27
1437 98 28
1533 96 29
1630 97 30
1727 97 31
1747 18 32
1759 12 33
1765 6 34
0 0 35
1 1 1
18 11 2
32 13 3
36 4 4
37 1 5
46 9 6
53 4 7
57 4 8
169 69 9
317 144 10
417 98 11
527 107 12
632 105 13
744 111 14
862 118 15
983 121 16
1111 125 17
1242 128 18
1371 129 19
1505 131 20
1635 123 21
1779 131 22
1929 140 23
2080 146 24
2222 142 25
2369 146 26
2477 108 27
0 0 28
