0 0 0
4 4 0
11 7 1
20 9 2
22 2 3
27 5 4
33 6 5
40 7 6
50 10 7
62 12 8
78 16 9
96 18 10
115 19 11
137 22 12
164 27 13
191 27 14
224 33 15
259 35 16
295 36 17
331 36 18
363 32 19
403 40 20
440 37 21
489 49 22
534 45 23
581 47 24
630 49 25
672 42 26
724 52 27
781 57 28
837 56 29
902 65 30
954 52 31
1015 61 32
1082 67 33
1125 43 34
1192 67 35
1241 49 36
1290 49 37
1354 64 38
1414 60 39
1481 67 40
1541 60 41
1603 62 42
1666 63 43
1728 62 44
1795 67 45
1865 70 46
1937 72 47
2011 74 48
2090 79 49
2168 78 50
2251 83 51
2257 6 52
2277 20 53
2314 37 54
2362 48 55
2412 50 56
2463 51 57
2516 53 58
2570 54 59
