0 0 0
14 14 0
30 16 1
61 31 2
104 43 3
177 73 4
251 74 5
363 112 6
559 196 7
691 132 8
849 158 9
991 142 10
1112 121 11
1233 121 12
1359 126 13
1482 123 14
1607 125 15
1706 99 16
1790 84 17
1871 81 18
1962 91 19
2051 89 20
2134 83 21
2216 82 22
2299 83 23
2385 86 24
2470 85 25
2554 84 26
2637 83 27
2720 83 28
2804 84 29
2887 83 30
2971 84 31
3054 83 32
3138 84 33
3221 83 34
3305 84 35
3392 87 36
3475 83 37
3558 83 38
3641 83 39
3725 84 40
3810 85 41
3894 84 42
3978 84 43
4061 83 44
4145 84 45
4228 83 46
4311 83 47
4395 84 48
4478 83 49
