0 0 0
3 3 0
4 1 1
13 9 2
25 12 3
39 14 4
50 11 5
60 10 6
71 11 7
85 14 8
99 14 9
114 15 10
130 16 11
146 16 12
163 17 13
181 18 14
200 19 15
221 21 16
242 21 17
264 22 18
287 23 19
311 24 20
337 26 21
364 27 22
392 28 23
421 29 24
450 29 25
481 31 26
513 32 27
546 33 28
581 35 29
616 35 30
653 37 31
690 37 32
728 38 33
767 39 34
808 41 35
851 43 36
897 46 37
945 48 38
995 50 39
1048 53 40
1102 54 41
1159 57 42
1218 59 43
1279 61 44
1343 64 45
1410 67 46
1479 69 47
1550 71 48
1624 74 49
1699 75 50
1777 78 51
1857 80 52
1941 84 53
1947 6 54
1959 12 55
1983 24 56
2027 44 57
2074 47 58
2123 49 59
