0 0 0
5 5 0
10 5 1
18 8 2
20 2 3
23 3 4
29 6 5
36 7 6
44 8 7
53 9 8
64 11 9
76 12 10
89 13 11
104 15 12
120 16 13
137 17 14
156 19 15
176 20 16
197 21 17
220 23 18
244 24 19
269 25 20
296 27 21
325 29 22
356 31 23
387 31 24
420 33 25
454 34 26
490 36 27
528 38 28
568 40 29
609 41 30
654 45 31
703 49 32
758 55 33
818 60 34
884 66 35
954 70 36
1027 73 37
1102 75 38
1179 77 39
1260 81 40
1285 25 41
1323 38 42
1362 39 43
1403 41 44
1446 43 45
1493 47 46
1542 49 47
1593 51 48
1646 53 49
1701 55 50
1760 59 51
1821 61 52
1884 63 53
1950 66 54
2017 67 55
2087 70 56
2159 72 57
2233 74 58
2309 76 59
