0 0 0
4 4 0
5 1 1
6 1 2
7 1 3
27 20 4
34 7 5
36 2 6
81 45 7
159 78 8
307 148 9
456 149 10
605 149 11
750 145 12
853 103 13
1002 149 14
1107 105 15
1210 103 16
1315 105 17
1420 105 18
1525 105 19
1628 103 20
1733 105 21
1838 105 22
1943 105 23
2047 104 24
2150 103 25
2255 105 26
2360 105 27
2461 101 28
2562 101 29
2663 101 30
2738 75 31
2811 73 32
2884 73 33
2957 73 34
3030 73 35
3103 73 36
3176 73 37
3249 73 38
3322 73 39
3395 73 40
3468 73 41
3541 73 42
3614 73 43
3689 75 44
3764 75 45
3839 75 46
3914 75 47
3989 75 48
4064 75 49
