0 0 0
5 5 0
11 6 1
19 8 2
24 5 3
25 1 4
26 1 5
28 2 6
32 4 7
37 5 8
42 5 9
48 6 10
55 7 11
63 8 12
72 9 13
82 10 14
93 11 15
106 13 16
121 15 17
137 16 18
154 17 19
172 18 20
191 19 21
212 21 22
234 22 23
257 23 24
281 24 25
307 26 26
334 27 27
362 28 28
393 31 29
425 32 30
458 33 31
492 34 32
528 36 33
565 37 34
605 40 35
649 44 36
697 48 37
751 54 38
809 58 39
872 63 40
940 68 41
1012 72 42
1087 75 43
1165 78 44
1246 81 45
1268 22 46
1304 36 47
1341 37 48
1379 38 49
1421 42 50
1465 44 51
1513 48 52
1565 52 53
1615 50 54
1669 54 55
1725 56 56
1784 59 57
1846 62 58
1910 64 59
