0 0 0
6 6 0
17 11 1
28 11 2
30 2 3
42 12 4
55 13 5
69 14 6
84 15 7
100 16 8
117 17 9
135 18 10
154 19 11
174 20 12
194 20 13
215 21 14
237 22 15
260 23 16
284 24 17
309 25 18
335 26 19
362 27 20
390 28 21
419 29 22
449 30 23
481 32 24
514 33 25
548 34 26
583 35 27
619 36 28
656 37 29
694 38 30
733 39 31
773 40 32
814 41 33
856 42 34
899 43 35
944 45 36
989 45 37
1035 46 38
1082 47 39
1130 48 40
1179 49 41
1229 50 42
1280 51 43
1333 53 44
1387 54 45
1442 55 46
1499 57 47
1556 57 48
1614 58 49
1673 59 50
1733 60 51
1794 61 52
1856 62 53
1919 63 54
1983 64 55
2048 65 56
2114 66 57
2180 66 58
2247 67 59
