0 0 0
1 1 0
2 1 1
4 2 2
9 5 3
19 10 4
26 7 5
34 8 6
43 9 7
53 10 8
64 11 9
77 13 10
91 14 11
106 15 12
123 17 13
141 18 14
160 19 15
181 21 16
203 22 17
226 23 18
251 25 19
278 27 20
306 28 21
335 29 22
366 31 23
398 32 24
431 33 25
466 35 26
502 36 27
539 37 28
578 39 29
619 41 30
661 42 31
704 43 32
749 45 33
795 46 34
842 47 35
891 49 36
942 51 37
994 52 38
1047 53 39
1102 55 40
1159 57 41
1217 58 42
1276 59 43
1337 61 44
1400 63 45
1464 64 46
1529 65 47
1596 67 48
1664 68 49
1733 69 50
1804 71 51
1876 72 52
1949 73 53
1969 20 54
1971 2 55
1972 1 56
1973 1 57
1982 9 58
1983 1 59
