0 0 0
6 6 0
13 7 1
25 12 2
26 1 3
27 1 4
29 2 5
30 1 6
31 1 7
32 1 8
40 8 9
48 8 10
57 9 11
67 10 12
79 12 13
91 12 14
104 13 15
118 14 16
133 15 17
150 17 18
168 18 19
186 18 20
205 19 21
225 20 22
246 21 23
268 22 24
291 23 25
315 24 26
341 26 27
367 26 28
396 29 29
426 30 30
455 29 31
485 30 32
518 33 33
552 34 34
588 36 35
625 37 36
663 38 37
702 39 38
742 40 39
783 41 40
827 44 41
872 45 42
921 49 43
972 51 44
1023 51 45
1079 56 46
1136 57 47
1195 59 48
1256 61 49
1315 59 50
1382 67 51
1450 68 52
1529 79 53
1604 75 54
1690 86 55
1705 15 56
1735 30 57
1777 42 58
1822 45 59
