0 0 0
4 4 0
5 1 1
6 1 2
27 21 3
33 6 4
34 1 5
79 45 6
148 69 7
230 82 8
312 82 9
396 84 10
475 79 11
534 59 12
593 59 13
650 57 14
709 59 15
766 57 16
823 57 17
882 59 18
941 59 19
998 57 20
1055 57 21
1114 59 22
1175 61 23
1234 59 24
1293 59 25
1354 61 26
1413 59 27
1472 59 28
1531 59 29
1590 59 30
1648 58 31
1707 59 32
1764 57 33
1821 57 34
1880 59 35
1937 57 36
1995 58 37
2052 57 38
2108 56 39
2149 41 40
2188 39 41
2229 41 42
2270 41 43
2309 39 44
2348 39 45
2387 39 46
2428 41 47
2469 41 48
2510 41 49
