0 0 0
4 4 0
7 3 1
14 7 2
23 9 3
60 37 4
101 41 5
146 45 6
192 46 7
237 45 8
283 46 9
327 44 10
371 44 11
415 44 12
461 46 13
506 45 14
550 44 15
595 45 16
640 45 17
685 45 18
730 45 19
775 45 20
821 46 21
867 46 22
912 45 23
957 45 24
1001 44 25
1046 45 26
1091 45 27
1136 45 28
1181 45 29
1225 44 30
1270 45 31
1314 44 32
1359 45 33
1405 46 34
1450 45 35
1495 45 36
1540 45 37
1579 39 38
1613 34 39
1648 35 40
1683 35 41
1718 35 42
1754 36 43
1789 35 44
1824 35 45
1859 35 46
1895 36 47
1931 36 48
1967 36 49
