0 0 0
3 3 0
6 3 1
13 7 2
20 7 3
22 2 4
24 2 5
25 1 6
32 7 7
39 7 8
48 9 9
58 10 10
69 11 11
81 12 12
94 13 13
107 13 14
122 15 15
138 16 16
154 16 17
172 18 18
191 19 19
211 20 20
232 21 21
254 22 22
277 23 23
301 24 24
327 26 25
354 27 26
381 27 27
409 28 28
438 29 29
468 30 30
500 32 31
533 33 32
566 33 33
600 34 34
635 35 35
671 36 36
708 37 37
746 38 38
785 39 39
826 41 40
869 43 41
914 45 42
961 47 43
1010 49 44
1061 51 45
1114 53 46
1169 55 47
1226 57 48
1285 59 49
1346 61 50
1409 63 51
1477 68 52
1546 69 53
1619 73 54
1695 76 55
1716 21 56
1720 4 57
1720 0 58
