0 0 0
6 6 0
12 6 1
18 6 2
20 2 3
26 6 4
33 7 5
41 8 6
50 9 7
60 10 8
71 11 9
83 12 10
96 13 11
110 14 12
125 15 13
141 16 14
158 17 15
176 18 16
195 19 17
215 20 18
236 21 19
258 22 20
281 23 21
305 24 22
330 25 23
356 26 24
383 27 25
411 28 26
440 29 27
470 30 28
501 31 29
533 32 30
566 33 31
600 34 32
634 34 33
669 35 34
705 36 35
742 37 36
780 38 37
820 40 38
862 42 39
906 44 40
952 46 41
1000 48 42
1050 50 43
1102 52 44
1156 54 45
1212 56 46
1270 58 47
1330 60 48
1392 62 49
1456 64 50
1522 66 51
1590 68 52
1660 70 53
1732 72 54
1806 74 55
1882 76 56
1960 78 57
2040 80 58
2122 82 59
