0 0 0
4 4 0
10 6 1
20 10 2
29 9 3
31 2 4
37 6 5
41 4 6
47 6 7
53 6 8
60 7 9
67 7 10
75 8 11
85 10 12
95 10 13
106 11 14
118 12 15
131 13 16
146 15 17
162 16 18
178 16 19
195 17 20
214 19 21
233 19 22
253 20 23
274 21 24
297 23 25
320 23 26
344 24 27
371 27 28
400 29 29
427 27 30
455 28 31
484 29 32
515 31 33
549 34 34
585 36 35
621 36 36
657 36 37
695 38 38
736 41 39
776 40 40
816 40 41
859 43 42
906 47 43
952 46 44
1007 55 45
1061 54 46
1117 56 47
1172 55 48
1229 57 49
1287 58 50
1359 72 51
1443 84 52
1466 23 53
1505 39 54
1543 38 55
1582 39 56
1624 42 57
1671 47 58
1717 46 59
