0 0 0
5 5 0
18 13 1
34 16 2
36 2 3
41 5 4
52 11 5
66 14 6
79 13 7
92 13 8
105 13 9
119 14 10
134 15 11
151 17 12
170 19 13
190 20 14
211 21 15
233 22 16
257 24 17
282 25 18
309 27 19
337 28 20
366 29 21
397 31 22
430 33 23
464 34 24
499 35 25
536 37 26
575 39 27
615 40 28
657 42 29
701 44 30
749 48 31
798 49 32
849 51 33
900 51 34
951 51 35
1003 52 36
1055 52 37
1111 56 38
1170 59 39
1229 59 40
1290 61 41
1353 63 42
1416 63 43
1480 64 44
1545 65 45
1613 68 46
1682 69 47
1751 69 48
1822 71 49
1894 72 50
1967 73 51
2042 75 52
2118 76 53
2195 77 54
2274 79 55
2355 81 56
2395 40 57
2437 42 58
2476 39 59
