0 0 0
3 3 0
22 19 1
28 6 2
44 16 3
60 16 4
77 17 5
95 18 6
114 19 7
134 20 8
155 21 9
177 22 10
200 23 11
224 24 12
249 25 13
275 26 14
302 27 15
330 28 16
359 29 17
389 30 18
420 31 19
452 32 20
485 33 21
519 34 22
554 35 23
590 36 24
627 37 25
665 38 26
704 39 27
745 41 28
788 43 29
833 45 30
880 47 31
929 49 32
980 51 33
1033 53 34
1088 55 35
1145 57 36
1204 59 37
1265 61 38
1328 63 39
1393 65 40
1460 67 41
1529 69 42
1600 71 43
1673 73 44
1748 75 45
1825 77 46
1904 79 47
1985 81 48
1987 2 49
