0 0 0
1 1 0
2 1 1
3 1 2
4 1 3
5 1 4
16 11 5
19 3 6
20 1 7
21 1 8
22 1 9
23 1 10
24 1 11
50 26 12
95 45 13
129 34 14
155 26 15
182 27 16
204 22 17
229 25 18
254 25 19
280 26 20
307 27 21
336 29 22
366 30 23
397 31 24
430 33 25
464 34 26
500 36 27
537 37 28
576 39 29
616 40 30
657 41 31
699 42 32
743 44 33
788 45 34
834 46 35
881 47 36
930 49 37
981 51 38
1033 52 39
1086 53 40
1141 55 41
1197 56 42
1254 57 43
1313 59 44
1373 60 45
1434 61 46
1497 63 47
1562 65 48
1627 65 49
1695 68 50
1764 69 51
1834 70 52
1906 72 53
1979 73 54
2053 74 55
2129 76 56
2207 78 57
2286 79 58
2367 81 59
