0 0 0
5 5 0
8 3 1
16 8 2
21 5 3
24 3 4
25 1 5
26 1 6
27 1 7
33 6 8
39 6 9
46 7 10
54 8 11
63 9 12
73 10 13
83 10 14
94 11 15
106 12 16
119 13 17
133 14 18
148 15 19
164 16 20
181 17 21
199 18 22
218 19 23
238 20 24
258 20 25
280 22 26
302 22 27
325 23 28
349 24 29
374 25 30
400 26 31
427 27 32
455 28 33
484 29 34
515 31 35
548 33 36
582 34 37
616 34 38
651 35 39
688 37 40
725 37 41
763 38 42
802 39 43
846 44 44
889 43 45
934 45 46
982 48 47
1032 50 48
1083 51 49
1140 57 50
1195 55 51
1252 57 52
1275 23 53
1276 1 54
1280 4 55
1280 0 56
