0 0 0
3 3 0
9 6 1
15 6 2
21 6 3
28 7 4
35 7 5
43 8 6
52 9 7
63 11 8
75 12 9
89 14 10
105 16 11
120 15 12
137 17 13
155 18 14
173 18 15
192 19 16
212 20 17
233 21 18
255 22 19
277 22 20
300 23 21
325 25 22
350 25 23
377 27 24
404 27 25
432 28 26
461 29 27
491 30 28
522 31 29
555 33 30
588 33 31
623 35 32
659 36 33
696 37 34
735 39 35
776 41 36
816 40 37
859 43 38
903 44 39
949 46 40
1000 51 41
1051 51 42
1104 53 43
1162 58 44
1222 60 45
1282 60 46
1344 62 47
1408 64 48
1473 65 49
1539 66 50
1609 70 51
1681 72 52
1755 74 53
1838 83 54
1847 9 55
1866 19 56
1902 36 57
1947 45 58
1994 47 59
