0 0 0
3 3 0
8 5 1
15 7 2
20 5 3
23 3 4
26 3 5
33 7 6
41 8 7
50 9 8
61 11 9
72 11 10
84 12 11
97 13 12
111 14 13
127 16 14
143 16 15
161 18 16
180 19 17
200 20 18
220 20 19
242 22 20
266 24 21
291 25 22
316 25 23
343 27 24
371 28 25
402 31 26
434 32 27
466 32 28
499 33 29
535 36 30
573 38 31
610 37 32
644 34 33
680 36 34
716 36 35
754 38 36
792 38 37
836 44 38
881 45 39
925 44 40
973 48 41
1024 51 42
1080 56 43
1135 55 44
1195 60 45
1252 57 46
1310 58 47
1370 60 48
1437 67 49
1507 70 50
1575 68 51
1646 71 52
1722 76 53
1805 83 54
1817 12 55
1848 31 56
1891 43 57
1937 46 58
1988 51 59
