0 0 0
5 5 0
10 5 1
18 8 2
25 7 3
28 3 4
29 1 5
31 2 6
32 1 7
33 1 8
41 8 9
51 10 10
61 10 11
72 11 12
84 12 13
98 14 14
113 15 15
130 17 16
148 18 17
167 19 18
187 20 19
208 21 20
230 22 21
253 23 22
278 25 23
305 27 24
333 28 25
362 29 26
394 32 27
427 33 28
461 34 29
497 36 30
535 38 31
574 39 32
616 42 33
664 48 34
717 53 35
775 58 36
840 65 37
908 68 38
983 75 39
1060 77 40
1145 85 41
1174 29 42
1208 34 43
1243 35 44
1279 36 45
1316 37 46
1357 41 47
1400 43 48
1448 48 49
1498 50 50
1552 54 51
1608 56 52
1667 59 53
1727 60 54
1789 62 55
1855 66 56
1923 68 57
1994 71 58
2067 73 59
