0 0 0
3 3 0
6 3 1
17 11 2
18 1 3
19 1 4
21 2 5
22 1 6
23 1 7
34 11 8
46 12 9
59 13 10
73 14 11
88 15 12
104 16 13
121 17 14
139 18 15
158 19 16
178 20 17
199 21 18
221 22 19
244 23 20
267 23 21
291 24 22
316 25 23
342 26 24
369 27 25
397 28 26
426 29 27
456 30 28
488 32 29
521 33 30
555 34 31
590 35 32
626 36 33
663 37 34
701 38 35
740 39 36
780 40 37
821 41 38
863 42 39
906 43 40
950 44 41
995 45 42
1041 46 43
1088 47 44
1136 48 45
1185 49 46
1235 50 47
1286 51 48
1339 53 49
1393 54 50
1448 55 51
1504 56 52
1561 57 53
1619 58 54
1678 59 55
1738 60 56
1799 61 57
1861 62 58
1924 63 59
