0 0 0
5 5 0
21 16 1
34 13 2
36 2 3
47 11 4
61 14 5
76 15 6
92 16 7
108 16 8
125 17 9
143 18 10
162 19 11
182 20 12
204 22 13
228 24 14
257 29 15
290 33 16
327 37 17
347 20 18
347 0 19
