0 0 0
5 5 0
16 11 1
55 39 2
110 55 3
193 83 4
274 81 5
357 83 6
439 82 7
498 59 8
557 59 9
616 59 10
675 59 11
734 59 12
793 59 13
852 59 14
911 59 15
970 59 16
1029 59 17
1088 59 18
1147 59 19
1206 59 20
1265 59 21
1324 59 22
1383 59 23
1444 61 24
1503 59 25
1562 59 26
1621 59 27
1680 59 28
1739 59 29
1798 59 30
1857 59 31
1916 59 32
1975 59 33
2038 63 34
2087 49 35
2132 45 36
2177 45 37
2222 45 38
2267 45 39
2312 45 40
2357 45 41
2402 45 42
2447 45 43
2492 45 44
2537 45 45
2567 30 46
2567 0 47
