0 0 0
6 6 0
38 32 1
50 12 2
63 13 3
77 14 4
92 15 5
108 16 6
125 17 7
143 18 8
162 19 9
182 20 10
203 21 11
225 22 12
248 23 13
272 24 14
297 25 15
323 26 16
350 27 17
377 27 18
405 28 19
434 29 20
464 30 21
495 31 22
528 33 23
562 34 24
597 35 25
633 36 26
670 37 27
708 38 28
747 39 29
787 40 30
828 41 31
870 42 32
913 43 33
957 44 34
1002 45 35
1048 46 36
1095 47 37
1143 48 38
1192 49 39
1242 50 40
1293 51 41
1346 53 42
1400 54 43
1455 55 44
1511 56 45
1568 57 46
1626 58 47
1685 59 48
1745 60 49
1806 61 50
1868 62 51
1931 63 52
1995 64 53
2060 65 54
2126 66 55
2193 67 56
2261 68 57
2330 69 58
2400 70 59
