0 0 0
4 4 0
5 1 1
6 1 2
26 20 3
33 7 4
35 2 5
79 44 6
155 76 7
302 147 8
449 147 9
599 150 10
706 107 11
811 105 12
914 103 13
1019 105 14
1124 105 15
1229 105 16
1334 105 17
1439 105 18
1542 103 19
1647 105 20
1752 105 21
1859 107 22
1966 107 23
2073 107 24
2178 105 25
2281 103 26
2382 101 27
2485 103 28
2584 99 29
2668 84 30
2739 71 31
2812 73 32
2883 71 33
2954 71 34
3025 71 35
3096 71 36
3169 73 37
3242 73 38
3315 73 39
3388 73 40
3461 73 41
3536 75 42
3611 75 43
3686 75 44
3759 73 45
3799 40 46
3803 4 47
3803 0 48
