0 0 0
1 1 0
2 1 1
20 18 2
25 5 3
70 45 4
145 75 5
286 141 6
438 152 7
680 242 8
919 239 9
1090 171 10
1263 173 11
1432 169 12
1603 171 13
1773 170 14
1944 171 15
2113 169 16
2284 171 17
2453 169 18
2622 169 19
2793 171 20
2962 169 21
3129 167 22
3246 117 23
3363 117 24
3482 119 25
3601 119 26
3720 119 27
3841 121 28
3960 119 29
4079 119 30
4198 119 31
4317 119 32
4436 119 33
4555 119 34
4674 119 35
4793 119 36
4912 119 37
5031 119 38
5150 119 39
5269 119 40
5388 119 41
5507 119 42
5626 119 43
5745 119 44
5864 119 45
5983 119 46
6102 119 47
6221 119 48
6340 119 49
