0 0 0
5 5 0
8 3 1
12 4 2
20 8 3
23 3 4
24 1 5
26 2 6
27 1 7
28 1 8
38 10 9
46 8 10
54 8 11
64 10 12
76 12 13
88 12 14
103 15 15
120 17 16
138 18 17
157 19 18
178 21 19
199 21 20
223 24 21
248 25 22
274 26 23
302 28 24
333 31 25
365 32 26
398 33 27
433 35 28
469 36 29
507 38 30
548 41 31
589 41 32
631 42 33
676 45 34
725 49 35
778 53 36
838 60 37
905 67 38
975 70 39
1049 74 40
1127 78 41
1208 81 42
1232 24 43
1267 35 44
1304 37 45
1342 38 46
1381 39 47
1421 40 48
1463 42 49
1507 44 50
1557 50 51
1610 53 52
1664 54 53
1721 57 54
1783 62 55
1850 67 56
1918 68 57
1988 70 58
2060 72 59
