0 0 0
3 3 0
4 1 1
5 1 2
6 1 3
7 1 4
27 20 5
32 5 6
33 1 7
75 42 8
137 62 9
221 84 10
305 84 11
387 82 12
444 57 13
523 79 14
580 57 15
637 57 16
694 57 17
751 57 18
808 57 19
865 57 20
922 57 21
981 59 22
1040 59 23
1097 57 24
1154 57 25
1213 59 26
1272 59 27
1329 57 28
1386 57 29
1443 57 30
1500 57 31
1557 57 32
1614 57 33
1671 57 34
1728 57 35
1785 57 36
1842 57 37
1899 57 38
1954 55 39
2011 57 40
2066 55 41
2117 51 42
2158 41 43
2199 41 44
2240 41 45
2283 43 46
2326 43 47
2369 43 48
2412 43 49
