0 0 0
3 3 0
4 1 1
5 1 2
11 6 3
24 13 4
29 5 5
31 2 6
33 2 7
38 5 8
45 7 9
54 9 10
66 12 11
79 13 12
94 15 13
111 17 14
130 19 15
152 22 16
176 24 17
203 27 18
231 28 19
261 30 20
297 36 21
329 32 22
367 38 23
404 37 24
448 44 25
498 50 26
547 49 27
601 54 28
653 52 29
710 57 30
762 52 31
824 62 32
888 64 33
954 66 34
1018 64 35
1086 68 36
1158 72 37
1231 73 38
1302 71 39
1389 87 40
1417 28 41
1451 34 42
1489 38 43
1532 43 44
1575 43 45
1624 49 46
1679 55 47
1731 52 48
1788 57 49
1844 56 50
1913 69 51
1985 72 52
2054 69 53
2128 74 54
2211 83 55
2295 84 56
2390 95 57
2480 90 58
2572 92 59
