0 0 0
4 4 0
7 3 1
13 6 2
23 10 3
24 1 4
25 1 5
27 2 6
28 1 7
29 1 8
30 1 9
31 1 10
39 8 11
48 9 12
57 9 13
68 11 14
80 12 15
93 13 16
108 15 17
124 16 18
141 17 19
159 18 20
178 19 21
198 20 22
219 21 23
240 21 24
261 21 25
283 22 26
307 24 27
332 25 28
358 26 29
385 27 30
413 28 31
442 29 32
472 30 33
503 31 34
536 33 35
570 34 36
604 34 37
640 36 38
678 38 39
716 38 40
754 38 41
793 39 42
836 43 43
880 44 44
925 45 45
973 48 46
1024 51 47
1076 52 48
1132 56 49
1188 56 50
1246 58 51
1308 62 52
1371 63 53
1436 65 54
1503 67 55
1572 69 56
1643 71 57
1716 73 58
1791 75 59
