0 0 0
1 1 0
2 1 1
3 1 2
4 1 3
9 5 4
17 8 5
23 6 6
30 7 7
39 9 8
49 10 9
60 11 10
72 12 11
86 14 12
102 16 13
119 17 14
137 18 15
157 20 16
178 21 17
200 22 18
224 24 19
249 25 20
275 26 21
303 28 22
333 30 23
364 31 24
396 32 25
430 34 26
465 35 27
501 36 28
538 37 29
576 38 30
617 41 31
659 42 32
702 43 33
746 44 34
792 46 35
840 48 36
889 49 37
939 50 38
991 52 39
1045 54 40
1100 55 41
1154 54 42
1209 55 43
1267 58 44
1327 60 45
1389 62 46
1451 62 47
1513 62 48
1578 65 49
1645 67 50
1715 70 51
1782 67 52
1853 71 53
1923 70 54
1993 70 55
2069 76 56
2147 78 57
2226 79 58
2307 81 59
