0 0 0
5 5 0
9 4 1
15 6 2
20 5 3
26 6 4
33 7 5
41 8 6
50 9 7
60 10 8
71 11 9
84 13 10
98 14 11
113 15 12
130 17 13
147 17 14
166 19 15
186 20 16
207 21 17
229 22 18
253 24 19
278 25 20
304 26 21
331 27 22
360 29 23
391 31 24
423 32 25
456 33 26
491 35 27
528 37 28
566 38 29
607 41 30
650 43 31
698 48 32
749 51 33
804 55 34
865 61 35
927 62 36
993 66 37
1057 64 38
1130 73 39
1204 74 40
1283 79 41
1367 84 42
1389 22 43
1428 39 44
1469 41 45
1512 43 46
1557 45 47
1605 48 48
1656 51 49
1709 53 50
1764 55 51
1822 58 52
1882 60 53
1944 62 54
2008 64 55
2075 67 56
2144 69 57
2215 71 58
2288 73 59
