0 0 0
5 5 0
17 12 1
39 22 2
52 13 3
66 14 4
81 15 5
97 16 6
114 17 7
132 18 8
151 19 9
171 20 10
192 21 11
214 22 12
238 24 13
263 25 14
288 25 15
315 27 16
345 30 17
376 31 18
408 32 19
440 32 20
475 35 21
512 37 22
547 35 23
585 38 24
625 40 25
666 41 26
709 43 27
753 44 28
798 45 29
845 47 30
892 47 31
942 50 32
993 51 33
1045 52 34
1098 53 35
1150 52 36
1205 55 37
1264 59 38
1324 60 39
1383 59 40
1445 62 41
1508 63 42
1571 63 43
1637 66 44
1702 65 45
1770 68 46
1839 69 47
1910 71 48
1982 72 49
2057 75 50
2132 75 51
2208 76 52
2261 53 53
2261 0 54
