0 0 0
15 15 0
36 21 1
57 21 2
78 21 3
101 23 4
124 23 5
148 24 6
173 25 7
199 26 8
227 28 9
257 30 10
291 34 11
329 38 12
372 43 13
420 48 14
477 57 15
542 65 16
542 0 17
