0 0 0
8 8 0
14 6 1
25 11 2
32 7 3
41 9 4
51 10 5
62 11 6
75 13 7
89 14 8
105 16 9
122 17 10
140 18 11
160 20 12
181 21 13
203 22 14
227 24 15
252 25 16
278 26 17
306 28 18
336 30 19
367 31 20
399 32 21
433 34 22
468 35 23
504 36 24
542 38 25
582 40 26
623 41 27
665 42 28
709 44 29
754 45 30
800 46 31
848 48 32
897 49 33
947 50 34
1000 53 35
1054 54 36
1110 56 37
1167 57 38
1225 58 39
1285 60 40
1346 61 41
1408 62 42
1472 64 43
1538 66 44
1605 67 45
1673 68 46
1743 70 47
1815 72 48
1888 73 49
1962 74 50
2038 76 51
2116 78 52
2195 79 53
2275 80 54
2357 82 55
2397 40 56
2434 37 57
2473 39 58
2513 40 59
