0 0 0
1 1 0
5 4 1
14 9 2
26 12 3
35 9 4
45 10 5
56 11 6
68 12 7
81 13 8
95 14 9
111 16 10
129 18 11
148 19 12
168 20 13
190 22 14
213 23 15
237 24 16
263 26 17
291 28 18
319 28 19
349 30 20
380 31 21
413 33 22
447 34 23
483 36 24
520 37 25
558 38 26
598 40 27
639 41 28
681 42 29
725 44 30
771 46 31
818 47 32
866 48 33
915 49 34
966 51 35
1017 51 36
1069 52 37
1125 56 38
1181 56 39
1238 57 40
1296 58 41
1357 61 42
1419 62 43
1483 64 44
1544 61 45
1609 65 46
1678 69 47
1746 68 48
1815 69 49
1886 71 50
1959 73 51
2031 72 52
2105 74 53
2183 78 54
2260 77 55
2337 77 56
2416 79 57
2497 81 58
2536 39 59
