0 0 0
6 6 0
21 15 1
30 9 2
40 10 3
53 13 4
67 14 5
82 15 6
97 15 7
113 16 8
130 17 9
148 18 10
167 19 11
187 20 12
208 21 13
230 22 14
253 23 15
277 24 16
302 25 17
328 26 18
355 27 19
383 28 20
412 29 21
442 30 22
474 32 23
507 33 24
541 34 25
578 37 26
617 39 27
654 37 28
692 38 29
731 39 30
771 40 31
813 42 32
855 42 33
898 43 34
942 44 35
987 45 36
1034 47 37
1081 47 38
1129 48 39
1178 49 40
1212 34 41
1239 27 42
1286 47 43
1339 53 44
1352 13 45
1387 35 46
1442 55 47
1498 56 48
1555 57 49
1612 57 50
1671 59 51
1705 34 52
1765 60 53
1811 46 54
1873 62 55
1936 63 56
1982 46 57
2030 48 58
2069 39 59
