0 0 0
7 7 0
14 7 1
22 8 2
31 9 3
42 11 4
55 13 5
69 14 6
86 17 7
105 19 8
126 21 9
152 26 10
179 27 11
208 29 12
243 35 13
278 35 14
314 36 15
353 39 16
395 42 17
438 43 18
483 45 19
532 49 20
581 49 21
630 49 22
686 56 23
743 57 24
803 60 25
864 61 26
931 67 27
1000 69 28
1067 67 29
1139 72 30
1213 74 31
1287 74 32
1370 83 33
1410 40 34
1454 44 35
1496 42 36
1539 43 37
1582 43 38
1627 45 39
1676 49 40
1723 47 41
1773 50 42
1826 53 43
1881 55 44
1936 55 45
1993 57 46
2052 59 47
2114 62 48
2180 66 49
