0 0 0
4 4 0
5 1 1
26 21 2
36 10 3
85 49 4
166 81 5
309 143 6
458 149 7
607 149 8
756 149 9
863 107 10
968 105 11
1073 105 12
1178 105 13
1283 105 14
1390 107 15
1495 105 16
1598 103 17
1701 103 18
1806 105 19
1911 105 20
2016 105 21
2119 103 22
2224 105 23
2327 103 24
2428 101 25
2529 101 26
2621 92 27
2692 71 28
2763 71 29
2834 71 30
2905 71 31
2978 73 32
3051 73 33
3124 73 34
3197 73 35
3270 73 36
3343 73 37
3416 73 38
3489 73 39
3562 73 40
3635 73 41
3708 73 42
3781 73 43
3854 73 44
3929 75 45
4002 73 46
4075 73 47
4150 75 48
4225 75 49
