0 0 0
9 9 0
18 9 1
24 6 2
31 7 3
40 9 4
50 10 5
61 11 6
73 12 7
87 14 8
103 16 9
120 17 10
138 18 11
158 20 12
179 21 13
201 22 14
224 23 15
249 25 16
275 26 17
303 28 18
333 30 19
364 31 20
396 32 21
430 34 22
465 35 23
498 33 24
534 36 25
572 38 26
613 41 27
655 42 28
699 44 29
744 45 30
790 46 31
838 48 32
887 49 33
937 50 34
989 52 35
1043 54 36
1098 55 37
1154 56 38
1212 58 39
1271 59 40
1306 35 41
1363 57 42
1421 58 43
1471 50 44
1506 35 45
1570 64 46
1638 68 47
1707 69 48
1777 70 49
1849 72 50
1923 74 51
1999 76 52
2076 77 53
2154 78 54
2234 80 55
2315 81 56
2355 40 57
2392 37 58
2431 39 59
