0 0 0
8 8 0
18 10 1
27 9 2
29 2 3
30 1 4
32 2 5
33 1 6
34 1 7
44 10 8
54 10 9
65 11 10
77 12 11
91 14 12
105 14 13
121 16 14
139 18 15
158 19 16
178 20 17
200 22 18
223 23 19
247 24 20
273 26 21
300 27 22
328 28 23
358 30 24
390 32 25
423 33 26
457 34 27
492 35 28
529 37 29
567 38 30
607 40 31
648 41 32
690 42 33
734 44 34
779 45 35
824 45 36
873 49 37
923 50 38
973 50 39
1026 53 40
1080 54 41
1136 56 42
1194 58 43
1253 59 44
1314 61 45
1374 60 46
1436 62 47
1501 65 48
1567 66 49
1632 65 50
1699 67 51
1767 68 52
1837 70 53
1909 72 54
1979 70 55
2052 73 56
2127 75 57
2203 76 58
2279 76 59
