0 0 0
4 4 0
5 1 1
22 17 2
28 6 3
29 1 4
30 1 5
69 39 6
133 64 7
260 127 8
390 130 9
539 149 10
690 151 11
837 147 12
942 105 13
1051 109 14
1162 111 15
1267 105 16
1372 105 17
1477 105 18
1586 109 19
1691 105 20
1798 107 21
1905 107 22
2012 107 23
2117 105 24
2224 107 25
2329 105 26
2434 105 27
2539 105 28
2632 93 29
2707 75 30
2780 73 31
2853 73 32
2926 73 33
2999 73 34
3072 73 35
3145 73 36
3218 73 37
3291 73 38
3364 73 39
3437 73 40
3510 73 41
3585 75 42
3660 75 43
3735 75 44
3810 75 45
3885 75 46
3960 75 47
4035 75 48
4110 75 49
