0 0 0
2 2 0
4 2 1
6 2 2
19 13 3
25 6 4
52 27 5
101 49 6
154 53 7
213 59 8
278 65 9
349 71 10
426 77 11
510 84 12
642 132 13
788 146 14
936 148 15
1099 163 16
1305 206 17
1547 242 18
1832 285 19
2123 291 20
2123 0 21
