0 0 0
6 6 0
20 14 1
22 2 2
25 3 3
37 12 4
49 12 5
63 14 6
78 15 7
93 15 8
109 16 9
127 18 10
146 19 11
166 20 12
188 22 13
211 23 14
235 24 15
261 26 16
289 28 17
318 29 18
348 30 19
380 32 20
413 33 21
448 35 22
484 36 23
521 37 24
559 38 25
599 40 26
640 41 27
682 42 28
726 44 29
772 46 30
819 47 31
867 48 32
917 50 33
968 51 34
1020 52 35
1074 54 36
1129 55 37
1187 58 38
1247 60 39
1308 61 40
1370 62 41
1434 64 42
1499 65 43
1565 66 44
1633 68 45
1703 70 46
1774 71 47
1846 72 48
1920 74 49
1995 75 50
2071 76 51
2149 78 52
2228 79 53
2309 81 54
2349 40 55
2386 37 56
2424 38 57
2463 39 58
2503 40 59
