0 0 0
5 5 0
14 9 1
20 6 2
21 1 3
23 2 4
24 1 5
25 1 6
31 6 7
39 8 8
48 9 9
58 10 10
69 11 11
81 12 12
94 13 13
108 14 14
123 15 15
138 15 16
154 16 17
171 17 18
189 18 19
208 19 20
228 20 21
249 21 22
271 22 23
294 23 24
318 24 25
343 25 26
369 26 27
396 27 28
424 28 29
453 29 30
483 30 31
514 31 32
546 32 33
579 33 34
613 34 35
650 37 36
688 38 37
727 39 38
766 39 39
807 41 40
849 42 41
892 43 42
937 45 43
984 47 44
1033 49 45
1085 52 46
1139 54 47
1194 55 48
1252 58 49
1313 61 50
1376 63 51
1441 65 52
1526 85 53
1546 20 54
1584 38 55
1623 39 56
1666 43 57
1711 45 58
1756 45 59
