0 0 0
5 5 0
11 6 1
21 10 2
23 2 3
24 1 4
26 2 5
28 2 6
32 4 7
37 5 8
43 6 9
50 7 10
58 8 11
67 9 12
77 10 13
88 11 14
100 12 15
113 13 16
127 14 17
142 15 18
158 16 19
175 17 20
193 18 21
212 19 22
232 20 23
253 21 24
275 22 25
298 23 26
322 24 27
347 25 28
373 26 29
400 27 30
428 28 31
457 29 32
487 30 33
518 31 34
550 32 35
584 34 36
618 34 37
653 35 38
689 36 39
727 38 40
765 38 41
804 39 42
845 41 43
888 43 44
933 45 45
983 50 46
1032 49 47
1086 54 48
1142 56 49
1197 55 50
1258 61 51
1317 59 52
1378 61 53
1445 67 54
1510 65 55
1577 67 56
1646 69 57
1717 71 58
1796 79 59
