0 0 0
3 3 0
5 2 1
8 3 2
19 11 3
26 7 4
27 1 5
28 1 6
30 2 7
32 2 8
33 1 9
41 8 10
50 9 11
61 11 12
73 12 13
85 12 14
99 14 15
114 15 16
129 15 17
147 18 18
166 19 19
187 21 20
209 22 21
232 23 22
257 25 23
282 25 24
309 27 25
336 27 26
367 31 27
398 31 28
432 34 29
466 34 30
503 37 31
543 40 32
582 39 33
624 42 34
665 41 35
705 40 36
750 45 37
808 58 38
866 58 39
932 66 40
1005 73 41
1080 75 42
1151 71 43
1217 66 44
1292 75 45
1364 72 46
1419 55 47
1494 75 48
1580 86 49
1598 18 50
1634 36 51
1677 43 52
1724 47 53
1772 48 54
1821 49 55
1871 50 56
1922 51 57
1975 53 58
2033 58 59
2091 58 60
2150 59 61
2214 64 62
2283 69 63
2351 68 64
2426 75 65
2499 73 66
2578 79 67
2658 80 68
2718 60 69
