0 0 0
4 4 0
6 2 1
7 1 2
12 5 3
21 9 4
23 2 5
24 1 6
25 1 7
26 1 8
27 1 9
28 1 10
35 7 11
43 8 12
52 9 13
62 10 14
73 11 15
85 12 16
98 13 17
113 15 18
130 17 19
148 18 20
167 19 21
188 21 22
210 22 23
233 23 24
257 24 25
282 25 26
309 27 27
338 29 28
368 30 29
399 31 30
431 32 31
465 34 32
501 36 33
538 37 34
577 39 35
620 43 36
667 47 37
718 51 38
778 60 39
843 65 40
912 69 41
983 71 42
1057 74 43
1134 77 44
1214 80 45
1297 83 46
1320 23 47
1358 38 48
1397 39 49
1440 43 50
1485 45 51
1532 47 52
1581 49 53
1632 51 54
1687 55 55
1745 58 56
1804 59 57
1865 61 58
1928 63 59
