0 0 0
5 5 0
19 14 1
34 15 2
36 2 3
41 5 4
53 12 5
76 23 6
122 46 7
188 66 8
266 78 9
346 80 10
446 100 11
499 53 12
536 37 13
566 30 14
591 25 15
618 27 16
645 27 17
673 28 18
702 29 19
732 30 20
763 31 21
795 32 22
828 33 23
862 34 24
897 35 25
934 37 26
972 38 27
1011 39 28
1051 40 29
1092 41 30
1134 42 31
1177 43 32
1221 44 33
1266 45 34
1312 46 35
1359 47 36
1407 48 37
1456 49 38
1506 50 39
1557 51 40
1610 53 41
1663 53 42
1717 54 43
1772 55 44
1829 57 45
1887 58 46
1946 59 47
2005 59 48
2065 60 49
