0 0 0
5 5 0
9 4 1
24 15 2
26 2 3
28 2 4
39 11 5
49 10 6
62 13 7
77 15 8
94 17 9
114 20 10
138 24 11
164 26 12
194 30 13
226 32 14
257 31 15
290 33 16
322 32 17
358 36 18
393 35 19
427 34 20
463 36 21
499 36 22
537 38 23
576 39 24
618 42 25
663 45 26
710 47 27
762 52 28
820 58 29
880 60 30
945 65 31
1015 70 32
1089 74 33
1171 82 34
1199 28 35
1234 35 36
1270 36 37
1310 40 38
1349 39 39
1388 39 40
1430 42 41
1475 45 42
1522 47 43
1575 53 44
1630 55 45
1686 56 46
1748 62 47
1812 64 48
1879 67 49
1946 67 50
1999 53 51
2021 22 52
2049 28 53
2049 0 54
