0 0 0
5 5 0
19 14 1
31 12 2
43 12 3
56 13 4
70 14 5
85 15 6
101 16 7
118 17 8
137 19 9
156 19 10
177 21 11
199 22 12
222 23 13
246 24 14
271 25 15
298 27 16
326 28 17
355 29 18
386 31 19
419 33 20
454 35 21
489 35 22
526 37 23
564 38 24
604 40 25
645 41 26
688 43 27
733 45 28
780 47 29
828 48 30
877 49 31
928 51 32
980 52 33
1033 53 34
1088 55 35
1145 57 36
1203 58 37
1262 59 38
1324 62 39
1386 62 40
1449 63 41
1515 66 42
1582 67 43
1651 69 44
1721 70 45
1792 71 46
1865 73 47
1940 75 48
2017 77 49
