0 0 0
4 4 0
5 1 1
12 7 2
22 10 3
25 3 4
26 1 5
27 1 6
33 6 7
40 7 8
48 8 9
57 9 10
67 10 11
78 11 12
90 12 13
103 13 14
117 14 15
132 15 16
148 16 17
165 17 18
183 18 19
202 19 20
222 20 21
243 21 22
265 22 23
288 23 24
312 24 25
337 25 26
363 26 27
390 27 28
418 28 29
448 30 30
479 31 31
512 33 32
546 34 33
579 33 34
613 34 35
648 35 36
684 36 37
721 37 38
759 38 39
801 42 40
842 41 41
885 43 42
930 45 43
977 47 44
1027 50 45
1078 51 46
1131 53 47
1186 55 48
1244 58 49
1303 59 50
1365 62 51
1428 63 52
1494 66 53
1561 67 54
1631 70 55
1702 71 56
1776 74 57
1852 76 58
1929 77 59
