0 0 0
1 1 0
4 3 1
15 11 2
19 4 3
20 1 4
22 2 5
23 1 6
24 1 7
36 12 8
49 13 9
62 13 10
76 14 11
92 16 12
109 17 13
126 17 14
145 19 15
165 20 16
187 22 17
210 23 18
234 24 19
260 26 20
287 27 21
316 29 22
346 30 23
378 32 24
411 33 25
445 34 26
481 36 27
518 37 28
556 38 29
596 40 30
637 41 31
679 42 32
722 43 33
766 44 34
811 45 35
858 47 36
906 48 37
956 50 38
1008 52 39
1062 54 40
1117 55 41
1174 57 42
1231 57 43
1291 60 44
1352 61 45
1414 62 46
1475 61 47
1539 64 48
1605 66 49
1673 68 50
1744 71 51
1816 72 52
1889 73 53
1964 75 54
2040 76 55
2118 78 56
2197 79 57
2277 80 58
2357 80 59
