0 0 0
8 8 0
21 13 1
24 3 2
35 11 3
47 12 4
60 13 5
74 14 6
89 15 7
105 16 8
122 17 9
140 18 10
159 19 11
179 20 12
200 21 13
222 22 14
245 23 15
268 23 16
292 24 17
317 25 18
343 26 19
370 27 20
398 28 21
427 29 22
457 30 23
489 32 24
522 33 25
556 34 26
591 35 27
627 36 28
664 37 29
702 38 30
742 40 31
782 40 32
823 41 33
865 42 34
909 44 35
953 44 36
998 45 37
1044 46 38
1091 47 39
1139 48 40
1188 49 41
1238 50 42
1289 51 43
1342 53 44
1396 54 45
1451 55 46
1507 56 47
1564 57 48
1622 58 49
1681 59 50
1741 60 51
1802 61 52
1864 62 53
1927 63 54
1991 64 55
2056 65 56
2122 66 57
2167 45 58
2168 1 59
