0 0 0
4 4 0
11 7 1
17 6 2
22 5 3
28 6 4
41 13 5
48 7 6
56 8 7
64 8 8
73 9 9
83 10 10
94 11 11
106 12 12
119 13 13
133 14 14
148 15 15
164 16 16
181 17 17
199 18 18
218 19 19
238 20 20
259 21 21
281 22 22
304 23 23
328 24 24
353 25 25
379 26 26
406 27 27
434 28 28
463 29 29
493 30 30
524 31 31
556 32 32
589 33 33
623 34 34
658 35 35
694 36 36
731 37 37
769 38 38
808 39 39
849 41 40
892 43 41
937 45 42
984 47 43
1033 49 44
1084 51 45
1137 53 46
1192 55 47
1249 57 48
1308 59 49
1369 61 50
1432 63 51
1497 65 52
1564 67 53
1632 68 54
1702 70 55
1774 72 56
1848 74 57
1924 76 58
2002 78 59
