0 0 0
4 4 0
11 7 1
20 9 2
21 1 3
22 1 4
23 1 5
37 14 6
44 7 7
52 8 8
61 9 9
72 11 10
83 11 11
94 11 12
106 12 13
119 13 14
133 14 15
148 15 16
164 16 17
181 17 18
200 19 19
220 20 20
241 21 21
263 22 22
286 23 23
310 24 24
335 25 25
361 26 26
388 27 27
416 28 28
445 29 29
475 30 30
506 31 31
538 32 32
571 33 33
605 34 34
640 35 35
676 36 36
713 37 37
751 38 38
790 39 39
831 41 40
877 46 41
922 45 42
969 47 43
1018 49 44
1069 51 45
1122 53 46
1177 55 47
1234 57 48
1293 59 49
1354 61 50
1417 63 51
1482 65 52
1549 67 53
1618 69 54
1688 70 55
1765 77 56
1840 75 57
1917 77 58
1996 79 59
