0 0 0
5 5 0
25 20 1
28 3 2
84 56 3
117 33 4
148 31 5
175 27 6
204 29 7
235 31 8
269 34 9
299 30 10
332 33 11
364 32 12
393 29 13
426 33 14
462 36 15
498 36 16
534 36 17
573 39 18
615 42 19
654 39 20
698 44 21
746 48 22
801 55 23
853 52 24
911 58 25
971 60 26
1041 70 27
1115 74 28
1196 81 29
1227 31 30
1263 36 31
1301 38 32
1338 37 33
1375 37 34
1415 40 35
1458 43 36
1503 45 37
1552 49 38
1606 54 39
1662 56 40
1720 58 41
1782 62 42
1846 64 43
1915 69 44
1977 62 45
2001 24 46
2024 23 47
2024 0 48
