0 0 0
5 5 0
10 5 1
21 11 2
30 9 3
32 2 4
33 1 5
35 2 6
37 2 7
42 5 8
47 5 9
53 6 10
60 7 11
68 8 12
77 9 13
87 10 14
98 11 15
110 12 16
123 13 17
137 14 18
152 15 19
167 15 20
183 16 21
201 18 22
220 19 23
240 20 24
260 20 25
282 22 26
305 23 27
329 24 28
354 25 29
382 28 30
412 30 31
439 27 32
469 30 33
500 31 34
534 34 35
569 35 36
604 35 37
640 36 38
679 39 39
718 39 40
757 39 41
798 41 42
840 42 43
885 45 44
931 46 45
978 47 46
1031 53 47
1086 55 48
1141 55 49
1200 59 50
1261 61 51
1324 63 52
1390 66 53
1458 68 54
1528 70 55
1601 73 56
1674 73 57
1748 74 58
1830 82 59
