0 0 0
5 5 0
17 12 1
31 14 2
34 3 3
46 12 4
59 13 5
73 14 6
88 15 7
104 16 8
121 17 9
139 18 10
158 19 11
178 20 12
199 21 13
220 21 14
242 22 15
265 23 16
289 24 17
314 25 18
340 26 19
367 27 20
395 28 21
424 29 22
454 30 23
485 31 24
518 33 25
552 34 26
587 35 27
623 36 28
660 37 29
698 38 30
737 39 31
777 40 32
818 41 33
860 42 34
903 43 35
947 44 36
992 45 37
1038 46 38
1085 47 39
1133 48 40
1182 49 41
1232 50 42
1283 51 43
1335 52 44
1389 54 45
1444 55 46
1500 56 47
1557 57 48
1615 58 49
1674 59 50
1734 60 51
1794 60 52
1855 61 53
1917 62 54
1980 63 55
2044 64 56
2109 65 57
2175 66 58
2242 67 59
