0 0 0
4 4 0
8 4 1
14 6 2
20 6 3
25 5 4
27 2 5
28 1 6
35 7 7
42 7 8
50 8 9
59 9 10
69 10 11
80 11 12
93 13 13
107 14 14
122 15 15
138 16 16
155 17 17
174 19 18
193 19 19
214 21 20
237 23 21
260 23 22
286 26 23
313 27 24
341 28 25
371 30 26
402 31 27
434 32 28
467 33 29
501 34 30
537 36 31
574 37 32
613 39 33
651 38 34
699 48 35
750 51 36
801 51 37
861 60 38
919 58 39
984 65 40
1051 67 41
1119 68 42
1192 73 43
1266 74 44
1337 71 45
1420 83 46
1442 22 47
1479 37 48
1520 41 49
1564 44 50
1611 47 51
1659 48 52
1710 51 53
1763 53 54
1819 56 55
1877 58 56
1938 61 57
2001 63 58
2067 66 59
